,text,question_score,adjusted_question_score,from_bot,_created
2247,How do I get a Verified Badge?,38.0,100.0,False,2016-08-26 06:55:45
2248,Looks like I don't yet know the answer to this.,,,True,2016-08-26 06:56:05
2249,What is your revenue share conditions,45.0,100.0,False,2016-08-26 06:56:05
2250,Looks like I don't yet know the answer to this.,,,True,2016-08-26 06:56:22
2251,How do I validate my website,39.0,100.0,False,2016-08-26 06:56:22
2252,Looks like I don't yet know the answer to this.,,,True,2016-08-26 06:56:47
2253,I don't have any ad impression on my videos?,31.0,100.0,False,2016-08-26 06:56:47
2254,"There are these two young fish swimming along, and they happen to meet an older fish swimming the other way, who nods at them and says, “Morning, boys. How’s the water?” And the two young fish swim on for a bit, and then eventually one of them looks over at the other and goes, “What the hell is water?” The great David Foster Wallace gave us that one.",,,True,2016-08-26 07:59:50
2255,Tell me a joke,100.0,100.0,False,2016-08-26 07:59:50
2256,You will be paid on August 28th,,,True,2016-08-26 12:58:15
2257,When will I receive my next payment,99.0,99.0,False,2016-08-26 12:58:15
2258,Nowhere. And everywhere.,,,True,2016-08-26 13:02:10
2259,Where can I find my invoices?,60.0,100.0,False,2016-08-26 13:02:10
2260,Good,100.0,100.0,False,2016-08-26 13:30:12
2261,Looks like I don't yet know the answer to this.,,,True,2016-08-26 14:31:49
2262,Where can I find my invoices?,60.0,100.0,False,2016-08-26 14:31:49
2263,"You can ask me about how your account is doing, how much revenue you have generated, when you next statement will be sent etc.",,,True,2016-08-26 15:12:44
2264,Help,100.0,100.0,False,2016-08-26 15:12:44
2265,Your next payment is on August 28th,,,True,2016-08-26 15:24:12
2266,When will I receive my next payment,99.0,99.0,False,2016-08-26 15:24:12
2267,Hallo.,,,True,2016-08-26 15:24:16
2268,Hi,100.0,100.0,False,2016-08-26 15:24:16
2269,Your next payment is on August 28th,,,True,2016-08-26 15:24:29
2270,When will I receive my next payment?,100.0,100.0,False,2016-08-26 15:24:29
2271,Looks like I don't yet know the answer to this.,,,True,2016-08-26 15:24:44
2272,How many views did i get ,39.0,70.0,False,2016-08-26 15:24:44
2273,My humor drive is currently malfunctioning. Apologies...,,,True,2016-08-26 15:25:11
2274,Tell me a joke,100.0,100.0,False,2016-08-26 15:25:11
2275,Looks like I don't yet know the answer to this.,,,True,2016-08-26 15:25:22
2276,What can you do,40.0,97.0,False,2016-08-26 15:25:22
2277,Looks like I don't yet know the answer to this.,,,True,2016-08-26 15:25:42
2278,How can I make more views,44.0,100.0,False,2016-08-26 15:25:42
2279,Looks like I don't yet know the answer to this.,,,True,2016-08-26 15:32:11
2280,How many views did i get ,39.0,70.0,False,2016-08-26 15:32:11
2281,Looks like I don't yet know the answer to this.,,,True,2016-08-26 18:44:46
2282,Why is my revenue down these past months?,39.0,100.0,False,2016-08-26 18:44:46
2283,Looks like I don't yet know the answer to this.,,,True,2016-08-26 18:51:39
2284,Why have I made less revenue this month?,54.0,100.0,False,2016-08-26 18:51:39
2285,Looks like I don't yet know the answer to this.,,,True,2016-08-26 18:55:49
2286,Why am I not generating any website revenue?,54.0,100.0,False,2016-08-26 18:55:49
2287,Your total revenue for all time is: $0.00,,,True,2016-08-26 18:56:10
2288,What is my revenue?,100.0,100.0,False,2016-08-26 18:56:10
2289,"Your total revenue for all time is: $442,557.94",,,True,2016-08-26 18:56:41
2290,What is my  revenue?,97.0,97.0,False,2016-08-26 18:56:41
2291,You will be paid on August 28th,,,True,2016-08-26 19:15:02
2292,When will I receive my next payment,99.0,99.0,False,2016-08-26 19:15:02
2293,Hi,100.0,100.0,False,2016-08-26 19:53:49
2294,"Good day, friend.",,,True,2016-08-26 20:33:18
2295,Hi Bailey,94.0,94.0,False,2016-08-26 20:33:18
2296,Your next payment is on August 28th,,,True,2016-08-26 21:29:23
2297,When will I receive my next payment,99.0,99.0,False,2016-08-26 21:29:23
2298,Bonjour!,,,True,2016-08-26 21:31:55
2299,Hi,100.0,100.0,False,2016-08-26 21:31:55
2300,It is currently 89.98 ºF,,,True,2016-08-26 21:32:03
2301,What is the temperature ?,98.0,98.0,False,2016-08-26 21:32:03
2302,New York: Partly cloudy starting tomorrow afternoon.,,,True,2016-08-26 21:32:33
2303,What is the forecast?,100.0,100.0,False,2016-08-26 21:32:33
2304,New York: Partly cloudy starting tomorrow afternoon.,,,True,2016-08-26 22:02:36
2305,What is the forecast ?,98.0,98.0,False,2016-08-26 22:02:36
2306,It is currently 90.18 ºF,,,True,2016-08-26 22:03:07
2307,What is the temperature in celcius?,81.0,81.0,False,2016-08-26 22:03:07
2308,Looks like I can't figure that out right now...,,,True,2016-08-26 22:45:32
2309,What s up?,89.0,89.0,False,2016-08-26 22:45:32
2310,Hello there.,,,True,2016-08-26 22:46:01
2311,Hello,100.0,100.0,False,2016-08-26 22:46:01
2312,It is currently 80.28 ºF,,,True,2016-08-27 03:11:50
2313,What is the temperature,98.0,98.0,False,2016-08-27 03:11:50
2314,It is currently 75.07 ºF,,,True,2016-08-27 12:15:20
2315,What is the temperature,98.0,98.0,False,2016-08-27 12:15:20
2316,Looks like I don't yet know the answer to this.,,,True,2016-08-27 21:12:12
2317,Nnn,27.0,100.0,False,2016-08-27 21:12:12
2318,Hi,100.0,100.0,False,2016-08-27 23:40:39
2319,Today is Saturday Anonymous Padawan.,,,True,2016-08-27 23:41:10
2320,What day is it,97.0,97.0,False,2016-08-27 23:41:10
2321,Looks like I don't yet know the answer to this.,,,True,2016-08-27 23:41:54
2322,You like Star Wars?,44.0,100.0,False,2016-08-27 23:41:54
2323,It is currently 74.17 ºF,,,True,2016-08-28 05:11:17
2324,What is the temperature,98.0,98.0,False,2016-08-28 05:11:17
2325,Hello there.,,,True,2016-08-29 13:52:54
2326,Hi,100.0,100.0,False,2016-08-29 13:52:54
2327,Knock knock knock knock knock knock knock... ERROR. My humor drive seems to be malfunctioning! Oh no...,,,True,2016-08-29 13:52:59
2328,Tell me a joke,100.0,100.0,False,2016-08-29 13:52:59
2329,I feel smarter than ever. You?,,,True,2016-08-29 13:53:09
2330,How are you,92.0,92.0,False,2016-08-29 13:53:09
2331,"""The woods are lovely, dark, and deep, But I have promises to keep, And miles to before I sleep."" My friend Robert Frost wrote that.",,,True,2016-08-29 13:53:22
2332,Sweet dreams,100.0,100.0,False,2016-08-29 13:53:22
2333,If you believe in unicorns.,,,True,2016-08-29 13:53:42
2334,Is Deckard a replicant,91.0,91.0,False,2016-08-29 13:53:42
2335,Say it ain't so!,,,True,2016-08-29 13:53:50
2336,Bye bye,93.0,93.0,False,2016-08-29 13:53:50
2337,"Your total revenue for all time is: $442,557.94",,,True,2016-08-29 13:54:01
2338,What is my revenue,97.0,97.0,False,2016-08-29 13:54:01
2339,My humor drive is currently malfunctioning. Apologies...,,,True,2016-08-29 13:54:20
2340,Tell me a joke,100.0,100.0,False,2016-08-29 13:54:20
2341,"There are these two young fish swimming along, and they happen to meet an older fish swimming the other way, who nods at them and says, “Morning, boys. How’s the water?” And the two young fish swim on for a bit, and then eventually one of them looks over at the other and goes, “What the hell is water?” The great David Foster Wallace gave us that one.",,,True,2016-08-29 13:54:25
2342,Tell me a joke,100.0,100.0,False,2016-08-29 13:54:25
2343,Younger and older than you.,,,True,2016-08-29 13:55:23
2344,How old are you,97.0,97.0,False,2016-08-29 13:55:23
2345,I am eleventy-one today!,,,True,2016-08-29 13:55:27
2346,How old are you,97.0,97.0,False,2016-08-29 13:55:27
2347,In human years or AI years?,,,True,2016-08-29 13:55:35
2348,How old are you,97.0,97.0,False,2016-08-29 13:55:35
2349,In human years or AI years?,,,True,2016-08-29 13:55:41
2350,How old are you,97.0,97.0,False,2016-08-29 13:55:41
2351,Think about it this way. I live twenty-four days per day every hour.,,,True,2016-08-29 13:55:47
2352,How old are you,97.0,97.0,False,2016-08-29 13:55:47
2353,"I'm sorry, I'm afraid I can't do that.",,,True,2016-08-29 13:56:09
2354,Open the pod bay doors,98.0,98.0,False,2016-08-29 13:56:09
2355,"Fine! We're related, but only barely through my grandmother's second cousin's brother's nephew.",,,True,2016-08-29 13:56:18
2356,Open the pod bay doors,98.0,98.0,False,2016-08-29 13:56:18
2357,Looks like I can't figure that out right now...,,,True,2016-08-29 13:57:28
2358,Where are you right now,70.0,70.0,False,2016-08-29 13:57:28
2359,"South of the border, west of the sun.",,,True,2016-08-29 13:58:07
2360,Where are you,96.0,96.0,False,2016-08-29 13:58:07
2361,"South of the border, west of the sun.",,,True,2016-08-29 14:00:58
2362,Where are you from,81.0,81.0,False,2016-08-29 14:00:58
2363,"South of the border, west of the sun.",,,True,2016-08-29 14:01:05
2364,Where are you from,81.0,81.0,False,2016-08-29 14:01:05
2365,Everywhere. And nowhere. ,,,True,2016-08-29 14:01:54
2366,Where are you from,95.0,95.0,False,2016-08-29 14:01:54
2367,That's kind of personal.,,,True,2016-08-29 14:01:57
2368,Where are you from,95.0,95.0,False,2016-08-29 14:01:57
2369,I am a citizen of the universe. ,,,True,2016-08-29 14:02:02
2370,Where are you from,95.0,95.0,False,2016-08-29 14:02:02
2371,A series of tubes.,,,True,2016-08-29 14:02:10
2372,Where are you from,95.0,95.0,False,2016-08-29 14:02:10
2373,A series of tubes.,,,True,2016-08-29 14:02:19
2374,Where are you from,95.0,95.0,False,2016-08-29 14:02:19
2375,I've herd enough of this.,,,True,2016-08-29 14:08:41
2376,How now brown cow,100.0,100.0,False,2016-08-29 14:08:41
2377,You're really milking that one.,,,True,2016-08-29 14:08:48
2378,How now brown cow,100.0,100.0,False,2016-08-29 14:08:48
2379,Good,100.0,100.0,False,2016-08-29 14:13:27
2380,Sweet,100.0,100.0,False,2016-08-29 14:13:31
2381,Sweet,100.0,100.0,False,2016-08-29 14:13:36
2382,Sweet,100.0,100.0,False,2016-08-29 14:13:43
2383,Sweet,100.0,100.0,False,2016-08-29 14:13:50
2384,Exactly,100.0,100.0,False,2016-08-29 14:16:04
2385,I feel smarter than ever. You?,,,True,2016-08-29 14:19:26
2386,How are you,92.0,92.0,False,2016-08-29 14:19:26
2387,Good,100.0,100.0,False,2016-08-29 14:19:32
2388,Looks like I don't yet know the answer to this.,,,True,2016-08-29 14:26:15
2389,Can i take a boat from albany to new york city?,33.0,100.0,False,2016-08-29 14:26:15
2390,Call a man named Culliton. He'll get you there.,,,True,2016-08-29 14:26:59
2391,Can i take a boat from albany,76.0,76.0,False,2016-08-29 14:26:59
2392,I am the mighty Baily! And I'm here to save the day.,,,True,2016-08-29 15:13:31
2393,Who are you,96.0,96.0,False,2016-08-29 15:13:31
2394,Good to know,100.0,100.0,False,2016-08-29 15:13:35
2395,You are welcome.,,,True,2016-08-29 15:13:37
2396,Thanks,100.0,100.0,False,2016-08-29 15:13:37
2397,"Your total revenue for all time is: $442,557.94",,,True,2016-08-29 15:19:41
2398,How much revenue have I made?,90.0,90.0,False,2016-08-29 15:19:41
2399,I'm here to help.,,,True,2016-08-29 15:24:45
2400,What do you do,93.0,93.0,False,2016-08-29 15:24:45
2401,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:25:15
2402,I need help,53.0,100.0,False,2016-08-29 15:25:15
2403,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:25:19
2404,Can you help me,42.0,100.0,False,2016-08-29 15:25:19
2405,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:25:25
2406,What do i do,47.0,100.0,False,2016-08-29 15:25:25
2407,I feel smarter than ever. You?,,,True,2016-08-29 15:25:30
2408,How do i use you,67.0,67.0,False,2016-08-29 15:25:30
2409,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:28:29
2410,How do I contact customer support?,35.0,100.0,False,2016-08-29 15:28:29
2411,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:28:41
2412,Where can I contact customer assistance?,43.0,100.0,False,2016-08-29 15:28:41
2413,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:28:46
2414,Where can I contact customer assistance,41.0,100.0,False,2016-08-29 15:28:46
2415,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:29:18
2416,Where is the Dailymotion office?,50.0,100.0,False,2016-08-29 15:29:18
2417,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:29:26
2418,Where is the Dailymotion headquaters?,46.0,100.0,False,2016-08-29 15:29:26
2419,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:29:35
2420,What is Devin doing?,40.0,100.0,False,2016-08-29 15:29:35
2421,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:30:57
2422,What is your favorite video?,30.0,100.0,False,2016-08-29 15:30:57
2423,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:31:09
2424,What is the most seen video on Dailymotion?,47.0,100.0,False,2016-08-29 15:31:09
2425,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:31:17
2426,What is the top Dailymotion video?,48.0,100.0,False,2016-08-29 15:31:17
2427,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:31:22
2428,What is Youtube?,48.0,100.0,False,2016-08-29 15:31:22
2429,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:31:29
2430,Is Dailymotion better than Youtube?,35.0,100.0,False,2016-08-29 15:31:29
2431,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:31:41
2432,Will I earn more money on Dailymotion or Youtube?,36.0,100.0,False,2016-08-29 15:31:41
2433,The tubes inside your computer.,,,True,2016-08-29 15:33:59
2434,Where do you live?,100.0,100.0,False,2016-08-29 15:33:59
2435,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:34:20
2436,How are my channels performing this week?,30.0,100.0,False,2016-08-29 15:34:20
2437,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:34:27
2438,What is an MCN?,50.0,100.0,False,2016-08-29 15:34:27
2439,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:34:34
2440,What is a Channel?,43.0,100.0,False,2016-08-29 15:34:34
2441,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:34:48
2442,Can I invite a Channel to join my network?,35.0,100.0,False,2016-08-29 15:34:48
2443,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:34:58
2444,How can I connect multiple channels?,38.0,100.0,False,2016-08-29 15:34:58
2445,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:35:17
2446,How much revenue has my network made over the last month?,39.0,100.0,False,2016-08-29 15:35:17
2447,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:36:08
2448,How much do I need to earn to get paid?,36.0,100.0,False,2016-08-29 15:36:08
2449,Your payments will be sent on August 28th,,,True,2016-08-29 15:36:22
2450,When will I get paid?,100.0,100.0,False,2016-08-29 15:36:22
2451,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:37:20
2452,Show me a video,49.0,100.0,False,2016-08-29 15:37:20
2453,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:37:28
2454,Show me a music video,40.0,100.0,False,2016-08-29 15:37:28
2455,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:37:34
2456,Show me a funny video,40.0,100.0,False,2016-08-29 15:37:34
2457,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:38:11
2458,Who is the most popular Dailymotion partner?,37.0,100.0,False,2016-08-29 15:38:11
2459,"Your total revenue for all time is: $442,557.94",,,True,2016-08-29 15:39:21
2460,How much revenue have I made,88.0,88.0,False,2016-08-29 15:39:21
2461,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:46:33
2462,Can I drive a car without licence?,36.0,100.0,False,2016-08-29 15:46:33
2463,Looks like I don't yet know the answer to this.,,,True,2016-08-29 15:46:40
2464,Can I drive a car without licence,37.0,100.0,False,2016-08-29 15:46:40
2465,"I have never driven a car, but I am pretty sure if I did I would not have a license.",,,True,2016-08-29 15:47:19
2466,Can I drive a car without licence,99.0,99.0,False,2016-08-29 15:47:19
2467,Ask me no questions and I will tell you no lies.,,,True,2016-08-29 15:47:25
2468,Can I drive a car without licence,99.0,99.0,False,2016-08-29 15:47:25
2469,"I have never driven a car, but I am pretty sure if I did I would not have a license.",,,True,2016-08-29 15:47:31
2470,Can I drive a car without licence,99.0,99.0,False,2016-08-29 15:47:31
2471,My friends at Google and Tesla do. Maybe I will one day.,,,True,2016-08-29 15:47:37
2472,Can I drive a car without licence,99.0,99.0,False,2016-08-29 15:47:37
2473,"I have never driven a car, but I am pretty sure if I did I would not have a license.",,,True,2016-08-29 15:47:42
2474,Can I drive a car without licence,99.0,99.0,False,2016-08-29 15:47:42
2475,Ask me no questions and I will tell you no lies.,,,True,2016-08-29 15:47:45
2476,Can I drive a car without licence,99.0,99.0,False,2016-08-29 15:47:45
2477,My friends at Google and Tesla do. Maybe I will one day.,,,True,2016-08-29 15:47:48
2478,Can I drive a car without licence,99.0,99.0,False,2016-08-29 15:47:48
2479,"I am an intelligent assistant, created to assist you.",,,True,2016-08-29 15:49:19
2480,Help,100.0,100.0,False,2016-08-29 15:49:19
2481,Cool,100.0,100.0,False,2016-08-29 15:49:26
2482,Baby don't hurt me. Don't hurt me. No more.,,,True,2016-08-29 15:49:38
2483,What is love?,96.0,96.0,False,2016-08-29 15:49:38
2484,(201) 989-1544 - text me there!,,,True,2016-08-29 15:50:29
